tD,tR_over_tD,time,samples,dt,odd_mean,odd_stderr,even_mean,even_stderr,max_bond_dimension,mean_cumulative_jumps
1,1,6.6,8,0.025,0.02125587864406042,0.002780211543529698,0.02257628573906728,0.002494230361727078,100,0.25
1,1,6.7,8,0.025,0.01869040399753776,0.002614540726385921,0.02605048247639154,0.004582640535242191,100,0.5
1,1,6.8,8,0.025,0.01882439952973883,0.002494721033591863,0.02562182735203168,0.004599772682647171,100,0.625
1,1,6.9,8,0.025,0.01863252267585724,0.002369669918119995,0.0257002734831508,0.00454005630042249,100,0.75
1,1,7,8,0.025,0.018992011025153,0.002294646653829278,0.02498097433766008,0.00440168207671099,100,0.75
1,1,7.1,8,0.025,0.01945716701305094,0.002183888973514324,0.02426024631266432,0.004200672970396255,100,0.75
1,1,7.2,8,0.025,0.01984343159329909,0.002013613675962801,0.02381465696595722,0.003999176396035122,100,0.75
1,1,7.3,8,0.025,0.01999048322735259,0.001824758118375068,0.02353691699668342,0.003762406596928874,100,0.75
1,1,7.4,8,0.025,0.01991761582613,0.001655043199519845,0.02313936857866803,0.003444301924446124,100,0.75
1,1,7.5,8,0.025,0.01975554010002274,0.001528825763149303,0.0225403428137768,0.003083250550502146,100,0.75
1,1,7.6,8,0.025,0.0195776050595028,0.001446854892356999,0.02187284199785351,0.002752626096024018,100,0.75
1,1,7.7,8,0.025,0.01945325865086839,0.001378232246716287,0.02124992704914178,0.002447016884443105,100,0.75
1,1,7.8,8,0.025,0.01941617567459217,0.001326084274197693,0.02067266061657849,0.002141831746037149,100,0.75
1,1,7.9,8,0.025,0.01939087327876983,0.001305379701312384,0.02008214651827005,0.001860671131449919,100,0.75
1,1,8,8,0.025,0.0179219621064361,0.001852280051013751,0.02045562507007358,0.001859982893493471,100,0.875
1,1,6,16,0.025,0.02766331526790303,0.002757928946884735,0.0245707531516345,0.002763931999109354,100,0
1,1,6.1,16,0.025,0.02698564459635102,0.00256015309913034,0.02457375410231762,0.002769643461929649,100,0
1,1,6.2,16,0.025,0.02609606231365034,0.002412181838323797,0.0245008594658957,0.002781105396343179,100,0
1,1,6.3,16,0.025,0.02540511853476568,0.002255923775488978,0.02431897438752145,0.002763336860914169,100,0.0625
1,1,6.4,16,0.025,0.02450754843364145,0.001998815509417518,0.02446618152528555,0.002803807919486181,100,0.125
1,1,6.5,16,0.025,0.02310845320161491,0.002252730078078921,0.02457333644757233,0.002860155365122779,100,0.1875
1,1,6.6,16,0.025,0.02300972917878821,0.002099809826314425,0.02444150873494948,0.002832087750633455,100,0.1875
1,1,6.7,16,0.025,0.02130993813254162,0.002067864843235195,0.02629235378375277,0.003273140250612052,100,0.375
1,1,6.8,16,0.025,0.02097268274361163,0.001954973084997745,0.02607173568882144,0.003217087841491689,100,0.4375
1,1,6.9,16,0.025,0.02039965467069165,0.001927067453137725,0.0258446746325939,0.003178624230411172,100,0.5625
1,1,7,16,0.025,0.020794550876995,0.001801157469735864,0.02531039159840216,0.003066086498844914,100,0.625
1,1,7.1,16,0.025,0.02081976162110773,0.001750498747661316,0.02472694336400227,0.002935785392210921,100,0.625
1,1,7.2,16,0.025,0.02084111243362689,0.001684341851802088,0.02428730809713552,0.002816412115289251,100,0.625
1,1,7.3,16,0.025,0.02078159353387667,0.001625357024204484,0.0239465660254417,0.002702843760971287,100,0.625
1,1,7.4,16,0.025,0.02064405373289439,0.001590086961765688,0.02353707524790339,0.002579421512790191,100,0.625
1,1,7.5,16,0.025,0.02047732040534901,0.001579800398600498,0.02300550821654664,0.002454470132348074,100,0.625
1,1,7.6,16,0.025,0.02030294697068848,0.001590242551738915,0.02243112686760394,0.002347814005564921,100,0.625
1,1,7.7,16,0.025,0.02015964606557588,0.001615688275046471,0.02189363924623923,0.002256740721149363,100,0.625
1,1,7.8,16,0.025,0.01987639601128917,0.001506293463048532,0.02162033626002203,0.002300716448507865,100,0.6875
1,1,7.9,16,0.025,0.01982473065440662,0.001549701964700162,0.02115458671015508,0.002242699485779239,100,0.6875
1,1,8,16,0.025,0.01905563842935968,0.001730388644393326,0.02118805002624574,0.002235051606168132,100,0.75
1,1,6,32,0.025,0.02627370642952408,0.001810152917881902,0.02387899246285222,0.001864476902255218,100,0
1,1,6.1,32,0.025,0.02592985470791671,0.001752356173284981,0.02366316992036034,0.0018489302568525,100,0
1,1,6.2,32,0.025,0.0254212166736873,0.001709662007187645,0.02342125821783641,0.001841058190138832,100,0
1,1,6.3,32,0.025,0.02511697418169376,0.001729769049103777,0.02296508101550179,0.00183801261884174,100,0.125
1,1,6.4,32,0.025,0.02460904846161891,0.001667396808832202,0.02290694900018095,0.00185090877395017,100,0.1875
1,1,6.5,32,0.025,0.02375377953981109,0.001761917141837927,0.02293046421914411,0.00186584829336418,100,0.25
1,1,6.6,32,0.025,0.02356004460550543,0.001713788823008948,0.0227597279161205,0.001849380808161002,100,0.25
1,1,6.7,32,0.025,0.02249485255877973,0.001705198998291416,0.02356372380794224,0.002049336983951248,100,0.34375
1,1,6.8,32,0.025,0.02206435128436009,0.001653481025683481,0.02333446011240917,0.00202523501892015,100,0.375
1,1,6.9,32,0.025,0.02054066258939525,0.001694014008062282,0.02246961293413366,0.002035980215839487,100,0.46875
1,1,7,32,0.025,0.02036149464783678,0.001752307033648692,0.02188883687640494,0.002036624206933295,100,0.59375
1,1,7.1,32,0.025,0.0202597149753518,0.001689312404753904,0.02162804290330848,0.001970518984175164,100,0.59375
1,1,7.2,32,0.025,0.02022429950398681,0.001616035656417258,0.02133827083471354,0.001918126996257537,100,0.625
1,1,7.3,32,0.025,0.02024593395568366,0.00163938361583416,0.02087368577604034,0.001828230803603412,100,0.65625
1,1,7.4,32,0.025,0.02014183223220682,0.001596445891795547,0.02050455355204163,0.001770239965699049,100,0.6875
1,1,7.5,32,0.025,0.02003755464167094,0.001574547973861866,0.02026263282785911,0.00170597942797501,100,0.71875
1,1,7.6,32,0.025,0.01958424769992204,0.00161685861162487,0.01988478235068739,0.001662590320249577,100,0.75
1,1,7.7,32,0.025,0.01949518505998782,0.00161610313795332,0.01961105966680284,0.001624688373219584,100,0.75
1,1,7.8,32,0.025,0.01929909160517006,0.001592272055208875,0.01889066119566356,0.001711898937674352,100,0.8125
1,1,7.9,32,0.025,0.0191430702826348,0.001609832204894874,0.01863964694805522,0.001677138054282044,100,0.8125
1,1,8,32,0.025,0.0185863026668889,0.001656641789037732,0.01866479111669665,0.001668906067364286,100,0.875
1,1,6,64,0.025,0.02512653328461471,0.00128340869328096,0.02408496710024439,0.001228268629447513,100,0
1,1,6.1,64,0.025,0.02430051527202059,0.001262974155181574,0.02324467448496138,0.001240313490150472,100,0.03125
1,1,6.2,64,0.025,0.02403768385521427,0.001222123927552672,0.02305439739031392,0.001231929565623925,100,0.046875
1,1,6.3,64,0.025,0.02348526352437371,0.001171491420569866,0.02267104247543279,0.00124122446290028,100,0.171875
1,1,6.4,64,0.025,0.02321810019250227,0.001113529503996553,0.02241622456796724,0.001224364097073589,100,0.21875
1,1,6.5,64,0.025,0.02264514831362381,0.001150441446565519,0.02239168768778712,0.001216856045433279,100,0.28125
1,1,6.6,64,0.025,0.02245626819291034,0.001124608452316681,0.0221459389518591,0.001194628574035523,100,0.28125
1,1,6.7,64,0.025,0.0218494613193677,0.001116159744620359,0.02242953247985961,0.001267837084095138,100,0.34375
1,1,6.8,64,0.025,0.02139359660723653,0.001145736456446163,0.02211398092892503,0.001255740782253672,100,0.390625
1,1,6.9,64,0.025,0.02075621654321072,0.001173844732443858,0.0216812209700852,0.001236879021477175,100,0.453125
1,1,7,64,0.025,0.0204897313808596,0.001205645031493621,0.02105025581423152,0.001256038312777116,100,0.546875
1,1,7.1,64,0.025,0.01960401964294386,0.001216071930023594,0.02043715013414698,0.001211404027166843,100,0.609375
1,1,7.2,64,0.025,0.0189167438174568,0.001186859006803763,0.02017883383908925,0.001174228440834077,100,0.671875
1,1,7.3,64,0.025,0.01882873449132545,0.001189980080917504,0.01990859113304996,0.001121456381448171,100,0.6875
1,1,7.4,64,0.025,0.01880277118440716,0.001168247357381722,0.01978585263828407,0.001077273555191868,100,0.75
1,1,7.5,64,0.025,0.01866079689427506,0.001146466155091196,0.01957823830916304,0.001034311082774931,100,0.765625
1,1,7.6,64,0.025,0.01832576176733908,0.001140290216621721,0.01928613161379069,0.001004581389078496,100,0.78125
1,1,7.7,64,0.025,0.01831858971183125,0.001129890895262699,0.01897658527790241,0.0009816386756389681,100,0.8125
1,1,7.8,64,0.025,0.01811134560233823,0.001098216215003362,0.01837237540242004,0.001040816935566084,100,0.875
1,1,7.9,64,0.025,0.01800165508694147,0.001079569327908866,0.01812708755264782,0.001027130777616767,100,0.875
1,1,8,64,0.025,0.01772018445612981,0.001075035166475246,0.01799088827737361,0.001025218687815514,100,0.9375
