time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
2.3,16,-0.8754516714039833,0.04937582254553016,0.9111558028602308,0.03654955690073346
2.4,16,-0.8673148216312156,0.05062624603575252,0.9460115912007431,0.06672176966948506
2.5,16,-0.8584857214089174,0.05263764765968732,0.9398949068706156,0.06936402134263106
2.6,16,-0.8333680696429704,0.06514899953801374,0.940393081040133,0.06679868276094
2.7,16,-0.8129112281894524,0.07190742647503202,0.9281659291986628,0.06658636949269373
2.8,16,-0.8075719802075993,0.07182115529025204,0.9174802473211885,0.06635328808035053
2.9,16,-0.7346350898541557,0.08953840341915072,0.8558408780041288,0.07903688561467669
3,16,-0.7592188282714114,0.09650068208272787,0.8382887639309989,0.0802934957856391
3.1,16,-0.7565716284415643,0.09621560379988074,0.8259439029069831,0.08174930130338129
3.2,16,-0.7539335999842139,0.09619737735837887,0.8120482217398794,0.08343826497408002
3.3,16,-0.7515317422496648,0.09564545073335631,0.7965576023463143,0.08586860849729826
3.4,16,-0.7520967100614958,0.09401642389598723,0.7119856077992488,0.11529512513098
3.5,16,-0.7471403850712751,0.09301347572746664,0.7030060677633395,0.1155939418314277
3.6,16,-0.6812030216448404,0.1011453565087005,0.6437924161554036,0.1190829462527781
3.7,16,-0.6712830536839842,0.09904969720754926,0.6398811566621514,0.1181407797160252
3.8,16,-0.6600629299597458,0.09616828277689067,0.6306723727249293,0.1194117923371547
3.9,16,-0.6702192190498302,0.08604801831603995,0.6380425162614498,0.1191754168271578
4,16,-0.6467500111233975,0.08683713314510291,0.6237484018008791,0.1183640373295178
0,32,-0.9565283969804181,1.196411649929284e-16,0.9714583645084367,7.976077666195231e-17
0.1,32,-0.9533972622576703,0.0009164493523168457,0.9693635377302594,0.0001992743927516706
0.2,32,-0.9226027127232144,0.02860409944828275,0.9360305573516253,0.03105722518592971
0.3,32,-0.9375161698686585,0.03246368471978566,0.9505837323200177,0.03516621052626793
0.4,32,-0.9371088693919596,0.03093815702077138,0.9488224704338249,0.03472704668327061
0.5,32,-0.9360212115525133,0.02927686610030027,0.9474035027110057,0.03432636738016928
0.6,32,-0.936967647294613,0.02718863606099424,0.9464069835218371,0.0336350893154557
0.7,32,-0.9130285121440846,0.03808047881256468,0.9182057148155256,0.04379770265605737
0.8,32,-0.9172529469734199,0.0370167710224293,0.8911935261167049,0.05037499533786667
0.9,32,-0.908602701330831,0.0312541350555109,0.9055503380686383,0.05196993754842695
1,32,-0.9136784273340472,0.02947224411062049,0.9117542060122263,0.04915924604573738
1.1,32,-0.9167923264564012,0.0281604755820697,0.9134753435865398,0.04690746659982298
1.2,32,-0.9203470360117413,0.02797654699280076,0.9145790677023862,0.04508409756858828
1.3,32,-0.9220140998250765,0.02923938537669374,0.9168122901009119,0.04252876103493746
1.4,32,-0.9244061984423878,0.03187947949886669,0.92067647942961,0.03859709152668385
1.5,32,-0.9253430930773102,0.03536215208267203,0.9218362849213133,0.03401494927805975
1.6,32,-0.9314572957415648,0.03910053105446471,0.8930254830216321,0.04205419305866311
1.7,32,-0.921254243079543,0.04146487810037175,0.8579177628116039,0.04760065444606253
1.8,32,-0.891645350318004,0.05120430568827224,0.8267976702714022,0.05359701989802211
1.9,32,-0.8843117714794859,0.05148344147029991,0.8256719924030707,0.05208289047570482
2,32,-0.8757725600839058,0.0506371926465024,0.824941965863236,0.05034478448050143
2.1,32,-0.8669647042428371,0.04856088919629411,0.8247640643645888,0.0485446202080542
2.2,32,-0.8417050808355971,0.05051478335075069,0.8349408763055699,0.04261633286769347
2.3,32,-0.8322986361217196,0.04631997617420332,0.83312724912664,0.04139675220880087
2.4,32,-0.8187929587031022,0.04465117569823368,0.8495827653605929,0.04973243616061095
2.5,32,-0.815115632683016,0.04854232713187393,0.8558722344867585,0.05230775250878251
2.6,32,-0.7938507483566865,0.05277502370807056,0.8261841183185424,0.05727381234571156
2.7,32,-0.7692997980973978,0.05949743575185532,0.8143846670152874,0.05838478758704295
2.8,32,-0.7629478319351428,0.05960719248188251,0.8130419753925886,0.0574927907605761
2.9,32,-0.6941255423759954,0.06811466120858185,0.765570518971955,0.06431479558292602
3,32,-0.7164178965664748,0.07457967705503613,0.730098253646718,0.0663217291649906
3.1,32,-0.7092136117165599,0.0750114805022009,0.7191520227219184,0.06742156241257215
3.2,32,-0.7017809500148555,0.07540334520417853,0.7111488884740625,0.06770546207122394
3.3,32,-0.6939371016759296,0.07523749761694369,0.7060568757841601,0.06717297153269521
3.4,32,-0.6847732773333636,0.07498512571185349,0.6607268278089793,0.07553314548657838
3.5,32,-0.6732209317218666,0.07452730474641664,0.6574182057657316,0.07487397692278061
3.6,32,-0.6299739760614135,0.07641598655319,0.6264644005295769,0.07546655635807606
3.7,32,-0.6140618429323579,0.07601054384037072,0.6222841129135008,0.07485704867419223
